1,1
1,2
1,3
1,4
1,5
1,6
1,7
2,127
2,128
2,201
2,250
2,286
3,8
3,16
3,38
3,53
3,147
3,173
3,191
3,193
3,194
4,75
5,114
7,23
7,47
7,89
7,126
7,150
7,151
7,155
7,156
10,85
10,86
12,101
14,40
14,41
17,24
17,80
18,10
20,25
20,26
20,27
20,28
20,114
21,76
21,77
21,83
21,84
21,87
21,89
23,29
23,97
23,98
23,109
23,118
25,65
25,66
25,74
26,84
26,85
26,87
28,16
28,21
28,24
29,30
37,100
38,35
40,7
40,8
40,9
44,12
46,15
59,10
60,4
60,5
66,8
66,11
71,28
